product_category,product_name,product_img_url,product_source,product_price,idx
shirt,WROGN,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12422392/2020/9/15/03b2a6e5-4c46-4616-a319-8ce54ef2af0e1600172161169-WROGN-Men-Shirts-5841600172159122-1.jpg",shirts/wrogn/wrogn-men-black-slim-fit-solid-casual-shirt/12422392/buy,Rs. 1415,1112
t-shirt,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18376782/2022/5/23/feebc592-9e2f-4e04-b176-0e3dc73a7c401653282063797T-shirtwithamotif1.jpg",tshirts/hm/hm-yellow-t-shirt-with-a-motif/18376782/buy,None,334
heels,Mochi,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/1/2/cf3d65ee-d27e-4cea-b085-a37b16742da41609590454117-1.jpg",heels/mochi/mochi-women-beige-solid-wedges/13327170/buy,Rs. 1494,1380
skirt,MONTREZ,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18548530/2022/6/1/dc4ce5e3-6caf-4536-aeda-a10557813c981654090837736Skirts1.jpg",skirts/montrez/-montrez-women-blue-solid-a-line-skirts/18548530/buy,Rs. 599,1360
bags,Lavie,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15843418/2022/5/26/becf2408-453a-40be-86d1-7e49606cb4331653568866143-Lavie-Black-Textured-PU-Structured-Tote-Bag-6411653568865733-1.jpg",handbags/lavie/lavie-black-textured-pu-structured-tote-bag/15843418/buy,Rs. 1795,1479
skirt,U&F,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/1/5/b4d5b6a6-dff6-44b4-b069-39cf03e135281609835609354-1.jpg",skirts/uf/uf-women-maroon-accordion-pleat-maxi-flared-skirt/13362278/buy,Rs. 611,1901
bags,Wildcraft,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12361368/2022/3/22/e46e88fa-4948-4e9f-94d3-4f46864732351647950266019-Wildcraft-Unisex-Blue-Solid-Backpack-1771647950265425-1.jpg",backpacks/wildcraft/wildcraft-unisex-blue-solid-backpack/12361368/buy,Rs. 2399,1239
jacket,Jack & Jones,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17901822/2022/4/16/02eabb71-629b-4fff-a01f-dbff80cf811b1650105254841JackJonesMenGreyCamouflageCropDenimJacket1.jpg",jackets/jack--jones/jack--jones-men-grey-camouflage-crop-denim-jacket/17901822/buy,Rs. 3899,2466
pants,Tokyo Talkies,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/10/cc01753a-98d8-4085-aa74-5f00608a383c1618058911665-1.jpg",track-pants/tokyo-talkies/tokyo-talkies-women-green-regular-fit-solid-track-pants/14071416/buy,Rs. 540,2467
flats,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/1/b515c379-dc75-4823-84d6-d747d68a33741617286293342-1.jpg",flats/dressberry/dressberry-women-black-woven-design-t-strap-flats/14019546/buy,Rs. 849,1987
jacket,RARE RABBIT,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17210766/2022/6/8/9d8f7562-deca-4f2f-aa50-f9dd8567e8991654683736477RARERABBITMenNavyBlueSportyJacket1.jpg",jackets/rare-rabbit/rare-rabbit-men-navy-blue-sporty-jacket/17210766/buy,Rs. 2099,1793
jacket,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15118852/2021/12/15/e5db3c2c-e016-48ec-a2a6-7915504055511639558280009-Puma-Men-Red-Solid-Lightweight-Padded-Jacket-907163955827946-1.jpg",jackets/puma/puma-men-red-solid-lightweight-padded-jacket/15118852/buy,Rs. 2399,2132
t-shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10941354/2020/1/27/4d73ed4d-7183-45b6-8b46-0542505da5231580125850871-Roadster-Men-Tshirts-8921580125845417-1.jpg",tshirts/roadster/roadster-men-olive-green-self-design-round-neck-pure-cotton-t-shirt-with-contrast-hem/10941354/buy,Rs. 314,753
shoes,U.S. Polo Assn.,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15761644/2022/4/25/884fd42f-3e55-4b00-800a-5015768935ed1650883705654USPoloAssnMenOff-WhiteMADRYN2OSneakers1.jpg",casual-shoes/us-polo-assn/us-polo-assn-men-off-white-madryn-2o-sneakers/15761644/buy,Rs. 2549,450
shirt,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17941318/2022/4/19/9648437c-d732-4b6a-b644-dfce70a3eac21650386852398RelaxedFitLinen-blendshirt1.jpg",shirts/hm/hm-men-black-relaxed-fit-linen-blend-shirt/17941318/buy,None,1900
jacket,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15139410/2021/9/21/5db547db-2bb1-4245-852e-76d1d44b4b141632214533036-Puma-Women-Jackets-5991632214529767-1.jpg",jackets/puma/puma-women-maroon-evostripe-full-zip-brand-logo-drycell-sporty-jacket/15139410/buy,Rs. 2499,2545
heels,ZAPATOZ,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/2/23/0a601934-3b96-439b-ae0d-01a38bef3f301614090441582-1.jpg",heels/zapatoz/zapatoz-women-black--gold-toned-colourblocked-wedges/13742516/buy,Rs. 679,1547
sneakers,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14769874/2021/8/2/58f7afb6-6256-45f7-8270-eb098185f3541627899429658-Roadster-Men-White-Sneakers-6581627899429333-1.jpg",casual-shoes/roadster/roadster-men-white-solid-sneakers/14769874/buy,Rs. 879,1915
sneakers,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14805472/2021/8/18/10ce2166-5d03-4091-8e90-9c0cca1c1f401629267481137-Puma-Boys-Casual-Shoes-2661629267480827-1.jpg",casual-shoes/puma/puma-boys-black-smash-v2-lil-v-printed-trainers/14805472/buy,Rs. 1799,2306
dress,KALINI,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17448418/2022/3/25/871235f1-6bdc-4344-8518-cc97167c155d1648193746761KALINIWhiteFloralMaxiDress1.jpg",dresses/kalini/kalini-women-white-floral-cotton-maxi-dress/17448418/buy,Rs. 899,1137
jacket,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12288770/2021/12/22/7fee7403-ba39-4c82-a16f-5ede94296c4f1640172023992-Roadster-Men-Blue-Solid-Denim-Jacket-741640172023279-1.jpg",jackets/roadster/roadster-men-blue-solid-denim-jacket/12288770/buy,Rs. 1299,2663
t-shirt,UTH by Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15184762/2022/6/2/815e121f-fe3e-4d80-9546-b2d6c6fb83291654145896789-UTH-by-Roadster-Girls-Tshirts-341654145896532-1.jpg",tshirts/uth-by-roadster/uth-by-roadster-girls-peach-coloured-solid-cotton-extended-sleeves-t-shirt/15184762/buy,Rs. 134,2085
shoes,Reebok,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16560812/2022/1/28/2d171361-40ad-4e7e-9487-a3294f8304371643347000103-Reebok-Men-Sports-Shoes-1141643346999855-1.jpg",sports-shoes/reebok/reebok-men-grey--blue-woven-design-rout-2-running-shoes/16560812/buy,Rs. 1819,2371
t-shirt,U.S. Polo Assn. Denim Co.,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17895130/2022/5/18/3e483ed6-be8d-4e08-8918-695aed5f3d501652876615794-US-Polo-Assn-Denim-Co-Men-Green-Striped-Pure-Cotton-T-shirt--1.jpg",tshirts/us-polo-assn-denim-co/us-polo-assn-denim-co-men-green-striped-pure-cotton-t-shirt/17895130/buy,Rs. 779,110
jacket,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/23/aef45256-8f9a-45d9-987e-9fab8ea9a0751619161516695-1.jpg",jackets/puma/puma-men-black-solid-iconic-t7-track-jacket/14180156/buy,Rs. 2249,476
flats,Mast & Harbour,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15462516/2022/6/11/a0f5841a-9665-43d1-88a4-0c41c4fdb2251654931908204-Mast--Harbour-Women-Flats-7421654931908027-1.jpg",flats/mast--harbour/mast--harbour-women-dusty-pink-solid-open-toe-flats/15462516/buy,None,415
t-shirt,Cantabil,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17980116/2022/4/22/96a3f540-8476-4ca5-93c1-ccf85c8a019d1650571560989CantabilMenCoralTypographyPrintedAppliqueT-shirt1.jpg",tshirts/cantabil/cantabil-men-coral-cotton-typography-printed-round-neck-short-sleeve-t-shirt/17980116/buy,Rs. 649,1411
jacket,Manyavar,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17650810/2022/4/23/acf7b01a-85d9-4888-94b2-16288c43f1c21650714334875-Jacket-9741650714334338-1.jpg",nehru-jackets/manyavar/manyavar-men-cream-coloured--pink-floral-woven-design-nehru-jacket/17650810/buy,None,1823
shirt,Nautica,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16088034/2022/5/11/ec325f1e-11b5-4a80-b879-0bfd333e0cc91652259838759-Nautica-Men-Shirts-6821652259838181-1.jpg",shirts/nautica/nautica-men-white--solid-slim-fit-casual-shirt/16088034/buy,Rs. 1814,1040
skirt,Chemistry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8506567/2019/12/24/78bbdbb2-f661-48e8-894f-35e1ff0482381577181974255-Chemistry-Women-Blue-Solid-Denim-A-Line-Skirt-94157718197146-1.jpg",skirts/chemistry/chemistry-blue-denim-a-line-pure-cotton-skirt/8506567/buy,Rs. 849,1280
shorts,Kook N Keech Marvel,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12436056/2021/3/12/f08a51d9-fd9b-4292-a91d-2e4a70ba6f5b1615549502929-Kook-N-Keech-Marvel-Men-Shorts-2231615549500790-1.jpg",shorts/kook-n-keech-marvel/kook-n-keech-marvel-men-black-avengers-printed-regular-fit-pure-cotton-shorts/12436056/buy,Rs. 419,1887
dress,Anouk,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12134590/2021/2/18/02886847-3ffb-44f6-afee-5c8eac76a4c61613650438660-Anouk-Women-Multicoloured-Antiviral-Finish-Printed-A-Line-Dr-1.jpg",dresses/anouk/anouk-mustard-yellow-embroidered-pleated-pure-cotton-a-line-dress/12134590/buy,Rs. 839,990
t-shirt,DILLINGER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11068030/2019/12/10/019e578c-57a6-476c-b0d9-f67b3ff88e5a1575972630532-DILLINGER-Men-Tshirts-6491575972628926-1.jpg",tshirts/dillinger/dillinger-men-mustard-yellow-pure-cotton-t-shirt/11068030/buy,Rs. 575,2580
shorts,MANGO,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14779166/2021/8/31/007c2c95-bf5e-45a9-95ad-96aa136489571630380291721-MANGO-Women-Black-Pure-Cotton-High-Waist-Pleated-Slouchy-Den-1.jpg",shorts/mango/mango-women-black-pure-cotton-high-waist-pleated-slouchy-denim-shorts/14779166/buy,Rs. 1673,1508
shorts,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18613368/2022/6/4/a5748cc6-31e4-4b4f-83cc-b528b6da632a16543273221413-packcottonshorts1.jpg",shorts/hm/hm-boys-turquoise-blue--beige-3-pack-cotton-shorts/18613368/buy,None,2474
shoes,U.S. Polo Assn.,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15994924/2022/4/25/6a2865c1-de17-469e-b240-8903cd8993041650883566532USPoloAssnMenOffWhiteSolidRegularSneakers1.jpg",casual-shoes/us-polo-assn/u-s-polo-assn-men-off-white-solid-regular-sneakers/15994924/buy,Rs. 2999,1424
heels,Shoetopia,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9802351/2022/3/4/d5004d57-9f85-408b-a65b-15c83d06cacc1646388294905ShoetopiaWomenBlackSolidSandals1.jpg",heels/shoetopia/shoetopia-women-black-solid-sandals/9802351/buy,Rs. 649,1021
heels,House of Pataudi,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14979114/2021/12/28/84dbce15-a509-4f4c-b0d7-958461d3a1071640690862700-House-of-Pataudi-Coral-Pink--Gold-Toned-Embroidered-Handcraf-1.jpg",heels/house-of-pataudi/house-of-pataudi-coral-pink--gold-toned-embroidered-handcrafted-open-toe-block-heels/14979114/buy,Rs. 1849,1581
sneakers,Mast & Harbour,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11728040/2022/6/6/6da7c6fe-94c5-4ece-b623-fae7031b3dae1654510268220-Mast--Harbour-Men-White-Perforations-Sneakers-90416545102677-1.jpg",casual-shoes/mast--harbour/mast--harbour-men-white-perforations-sneakers/11728040/buy,Rs. 1359,1673
jacket,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15835920/2021/10/18/eae0260a-e8d4-439d-bba1-c1760d30f5311634539115827HIGHLANDERMenBlackPaddedJacket1.jpg",jackets/highlander/highlander-men-black-padded-jacket/15835920/buy,Rs. 804,2651
hats,FabSeasons,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/5/27/12572e3f-6e87-481d-9187-dc5b514b7a271622094192680-1.jpg",hat/fabseasons/fabseasons-unisex-orange-solid-pure-cotton-sun-hat/14398224/buy,Rs. 449,1908
heels,Denill,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16955742/2022/1/28/dc82bee9-d467-49fb-ade8-3789284b0e281643349970821DenillWomenBlackBallerinasFlats1.jpg",heels/denill/denill-black-work-wedge-pumps/16955742/buy,Rs. 499,938
t-shirt,United Colors of Benetton,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17565504/2022/4/27/e1cc7acf-4ea5-4e9f-8ef8-0dfc1927abeb1651051175013-United-Colors-of-Benetton-Men-Tshirts-9461651051174495-1.jpg",tshirts/united-colors-of-benetton/united-colors-of-benetton-men-navy-blue-with-melange-effect-solid-t-shirt/17565504/buy,Rs. 587,970
bags,Allen Solly,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15950166/2022/4/8/8e259a23-5000-42c1-9351-ad255d0a54d71649416602445AllenSollyPurplePUStructuredHandheldBag1.jpg",handbags/allen-solly/allen-solly-purple-pu-structured-handheld-bag/15950166/buy,Rs. 1959,2373
dress,GULMOHAR JAIPUR,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18349126/2022/5/20/0d4b8883-9bc5-4b33-a05b-4bc5a1cfbade1653033543408GULMOHARJAIPURWomenPrintedAnkleLengthCottonRoundNeckFlared341.jpg",dresses/gulmohar-jaipur/gulmohar-jaipur-blue-ethnic-motifs-ethnic-cotton-maxi-dress/18349126/buy,Rs. 857,1980
flats,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15484544/2022/5/13/3f1ea6d2-f2a6-4b27-9587-89717970a78a1652443647446-DressBerry-Women-Red-Solid-Open-Toe-Flats-251652443647099-1.jpg",flats/dressberry/dressberry-women-red-solid-open-toe-flats/15484544/buy,Rs. 594,2658
shoes,Nike,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16045990/2022/1/28/22b1134f-21cc-4a8c-a14a-7df6217591a61643367317121-NikeCourt-Zoom-Lite-3-Mens-Tennis-Shoes-1481643367316798-1.jpg",sports-shoes/nike/nike-men-black-zoom-court-lite-3-leather-tennis-shoes/16045990/buy,Rs. 4271,2125
heels,Vishudh,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14379342/2021/7/28/96ea5235-7b0f-43e5-8f84-dea73123199b1627462573770VishudhWomenGold-TonedTexturedBlockHeels1.jpg",heels/vishudh/vishudh-women-gold-toned-textured-block-heels/14379342/buy,Rs. 768,1128
sneakers,ASIAN,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17888028/2022/4/14/c1f62570-aef0-4158-a630-280f53a1f9531649930470914ASIANWomenBlackWovenDesignSneakers1.jpg",casual-shoes/asian/asian-women-black-woven-design-sneakers/17888028/buy,Rs. 629,2661
bags,Baggit,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17542680/2022/4/22/4929492a-3069-48c9-8b76-952d388eac8e1650632243995-Baggit-Women-Handbags-3011650632243560-1.jpg",handbags/baggit/baggit-yellow-structured-hobo-bag/17542680/buy,Rs. 805,1395
shoes,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14922028/2022/6/6/b3514b6c-4f90-4c09-8c74-70b875f5de0a1654514580533-DressBerry-Women-Cream-Coloured-Open-Toe-Flats-9641654514580-1.jpg",flats/dressberry/dressberry-women-cream-coloured-open-toe-flats/14922028/buy,Rs. 769,35
shorts,KASSUALLY,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17405636/2022/3/24/6e41eeb4-6e17-4173-9023-8d3815f051361648108214538-KASSUALLY-Women-Shorts-3401648108213803-1.jpg",shorts/kassually/kassually-women-white-high-rise-denim-shorts/17405636/buy,Rs. 599,588
skirt,PATRORNA,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18101114/2022/4/30/3c25c220-4b38-4324-a705-18ed7f45d27f1651298128904PatrornaWomensStraightKiltSkirtInBlack1.jpg",skirts/patrorna/patrorna-women-black-solid-straight-above-knee-length-skirts/18101114/buy,Rs. 749,178
t-shirt,WROGN,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9768169/2020/1/14/8cd0b51f-5cd3-45c3-91c0-aaef53bdec441578980784288-WROGN-Men-Teal-Blue-Slim-Fit-Solid-Round-Neck-T-shirt-708157-1.jpg",tshirts/wrogn/wrogn-men-teal-blue-slim-fit-cotton-pure-cotton-t-shirt/9768169/buy,Rs. 649,1073
shorts,Louis Philippe Sport,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17578600/2022/5/7/8fc7a17c-7217-4762-ac23-491e90ea1fa11651911657288-Louis-Philippe-Sport-Men-Shorts-6341651911656581-1.jpg",shorts/louis-philippe-sport/louis-philippe-sport-men-blue-solid-slim-fit-shorts/17578600/buy,Rs. 1529,2136
shoes,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1655782/2019/7/16/30669a2d-4fff-4af0-884f-28bee43076711563271332590-HRX-by-Hrithik-Roshan-Men-Black-Trainer-1-Training-or-Gym-Sh-1.jpg",sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-trainer-1-training-or-gym-shoes/1655782/buy,Rs. 1919,2
bags,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8311843/2022/6/13/807a7797-2038-4a58-b33d-1112cd8353d21655121852498-DressBerry-Red-Solid-Shoulder-Bag-2791655121852018-7.jpg",handbags/dressberry/dressberry-red-solid-shoulder-bag/8311843/buy,Rs. 1814,1561
shirt,Tommy Hilfiger,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16362262/2022/1/6/8bd988d4-1ac8-4c93-bc7f-05ac5caf41b41641470018904-Tommy-Hilfiger-Men-Shirts-8781641470018302-1.jpg",shirts/tommy-hilfiger/tommy-hilfiger-men-navy-blue-solid-twill-casual-shirt/16362262/buy,Rs. 2519,1200
t-shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2483671/2018/5/18/fe21cc3a-c7de-4374-b140-6d9d36fecfb41526629339145-Roadster-Men-Grey-Melange-Solid-Polo-Collar-T-shirt-5041526629336751-1.jpg",tshirts/roadster/roadster-men-grey-melange-polo-collar-cotton-pure-cotton-t-shirt/2483671/buy,Rs. 449,897
flats,Vishudh,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13195574/2021/7/29/d2ecbdb1-0a51-4a1b-b6d2-56203a853cda1627553294379-Vishudh-Women-Pink-Striped-One-Toe-Flats-4861627553294287-7.jpg",flats/vishudh/vishudh-women-pink-striped-one-toe-flats/13195574/buy,Rs. 598,963
jacket,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14070372/2021/8/26/c7a787f1-d5df-469a-8e07-b61c9b2e8ad31629949584143-DressBerry-Women-Jackets-1641629949583309-1.jpg",jackets/dressberry/dressberry-women-olive-green-solid-hooded-tailored-jacket/14070372/buy,Rs. 1289,2487
skirt,Studio Shringaar,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15132494/2021/9/8/65e5f474-a61d-4d54-9995-cf42e72ad4af1631092877860JuniperMehandigreenGeorgettePrintedTieredLehengaCholiSetSwea1.jpg",skirts/studio-shringaar/studio-shringaar-turquoise-blue--pink-floral-printed-organza-skirt/15132494/buy,Rs. 1450,667
shirt,Louis Philippe Jeans,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17578304/2022/4/13/63995251-8b41-4dbb-98d5-b8c105766d441649849239969-Louis-Philippe-Jeans-Men-Shirts-9481649849239432-1.jpg",shirts/louis-philippe-jeans/louis-philippe-jeans-men-green--blue-slim-fit-checked-casual-pure-cotton-shirt/17578304/buy,Rs. 1869,367
pants,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17515202/2022/3/14/c517bec1-9939-4e5a-8ba5-36278fd940461647253641842TrackPants1.jpg",track-pants/puma/puma-women-black-graphic-pant-vi-/17515202/buy,Rs. 1349,1674
shirt,Flying Machine,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14126006/2021/5/20/62333924-0834-4d19-8996-a6c98faeed251621507596862Mens100CottonSlimBeigeShirts1.jpg",shirts/flying-machine/flying-machine-men-beige-slim-fit-solid-casual-shirt/14126006/buy,Rs. 1299,1780
jacket,Allen Solly,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10646138/2019/9/25/96c29184-33e0-429f-b9f9-1659415de25f1569389210595-Allen-Solly-Mens-Bomber-Jacket-6351569389209752-1.jpg",jackets/allen-solly/allen-solly-men-maroon-solid-lightweight-bomber-jacket/10646138/buy,Rs. 2345,37
bags,Baggit,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17970486/2022/5/28/aede54ce-2f1c-4a40-8e82-4413192e1c2f1653731808485-Baggit-Women-Purple-Textured-Structured-Sling-Bag-8211653731-1.jpg",handbags/baggit/baggit-women-purple-textured-structured-sling-bag/17970486/buy,Rs. 1253,1860
jacket,one8 x PUMA,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12351320/2020/10/5/2056ee81-33d5-454b-88dc-2125e6f532661601882915033-Puma-Men-Jackets-7231601882913136-1.jpg",jackets/one8-x-puma/puma-men-navy-blue-solid-vk-ms-active-full-zip-sporty-jacket/12351320/buy,Rs. 2499,643
shorts,JUNEBERRY,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15442900/2021/12/14/f06397c1-fbfb-4252-ad1d-8551e0789ac11639482691153-JUNEBERRY-Women-Shorts-3021639482690535-1.jpg",shorts/juneberry/juneberry-women-white-printed-hot-pants-shorts/15442900/buy,Rs. 499,405
shirt,GANT,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/3/40005373-81b5-4d9d-822e-7f9936bbd5431614759304190-1.jpg",shirts/gant/gant-men-blue-slim-fit-printed-casual-shirt/13797528/buy,Rs. 3499,1012
shorts,WROGN,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8684719/2019/3/12/ff61cb7b-668f-48ad-a281-109a74f0c4191552389091180-WROGN-Men-Navy-Blue-Printed-Regular-Fit-Regular-Shorts-41015-1.jpg",shorts/wrogn/wrogn-men-navy-blue-printed-regular-fit-regular-shorts/8684719/buy,Rs. 849,2537
pants,FILA,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18174826/2022/5/6/b9a84394-ffd6-465e-9bc5-fd1257ae6dc41651830115496TrackPants1.jpg",track-pants/fila/fila-men-black-solid-cotton-joggers/18174826/buy,Rs. 1019,1346
pants,United Colors of Benetton,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17565548/2022/5/5/6a2ad920-9520-4c91-809e-f8ebcc2144641651725037267-United-Colors-of-Benetton-Men-Charcoal-Solid-Joggers-9621651-1.jpg",track-pants/united-colors-of-benetton/united-colors-of-benetton-men-charcoal-solid-joggers/17565548/buy,Rs. 1294,1748
t-shirt,HERE&NOW,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14911136/2021/9/29/b54ad61f-f8fc-43ec-ad97-bc57d549d6511632916202436-HERENOW-Men-Tshirts-6381632916201896-1.jpg",tshirts/herenow/herenow-men-peach-coloured--white-striped-pure-cotton-t-shirt/14911136/buy,Rs. 319,2522
jacket,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16511090/2021/12/14/dd740f1b-0ad4-4994-85cc-a2f47401d94a1639472796574HIGHLANDERMenRustWashedDenimJacketwithPatchwork1.jpg",jackets/highlander/highlander-men-rust-washed-denim-jacket-with-patchwork/16511090/buy,Rs. 1439,2082
shirt,Louis Philippe,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17567274/2022/4/14/ac741da4-b15f-477f-af5b-de2d2e81b4d51649914065131-Louis-Philippe-Men-Shirts-7751649914064670-1.jpg",shirts/louis-philippe/louis-philippe-men-burgundy-solid-slim-fit-cotton-linen-semiformal-shirt/17567274/buy,Rs. 2079,987
sneakers,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1709032/2019/10/25/fd68ec94-50d3-48d1-add5-5e03b178be171571975399035-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Fly-Sneakers-47715719753-1.jpg",casual-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-navy-blue-fly-sneakers/1709032/buy,Rs. 2879,1583
